siteID,labno,dateOn,dateOff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,Na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,flagBr,Br,svol,ppt,subppt,valcode,invalcode,modifiedOn
CO10,NV1470SW,"2001-04-24 17:36","2001-05-01 19:05",200104,5.010,30.700," ",1.260," ",.114," ",.052," ",.232," ",1.660," ",5.650," ",.470," ",3.930,0,-9,48.400,-9.990,.712,"w ","            ",2002-06-15
CO10,NV1768SW,"2001-05-01 19:05","2001-05-08 18:07",200105,5.440,5.700," ",.300," ",.038," ",.023," ",.072," ",.130," ",.560," ",.120," ",.560,0,-9,1843.100,33.782,33.782,"w ","            ",2002-06-15
CO10,NV2080SW,"2001-05-08 18:07","2001-05-15 19:29",200105,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",2002-06-15
CO10,NV2261SW,"2001-05-15 19:29","2001-05-22 17:19",200105,5.090,7.600," ",.170," ",.018," ",.016," ",.034," ",.200," ",1.020," ",.070," ",.510,0,-9,532.600,8.128,8.128,"w ","            ",2002-06-15
CO10,NV2461SW,"2001-05-22 17:19","2001-05-29 20:46",200105,5.300,33.800," ",1.960," ",.203," ",.216," ",.352," ",1.320," ",7.660," ",.600," ",3.730,0,-9,58.400,-9.990,.860,"w ","            ",2002-06-15
CO10,NV2760SW,"2001-05-29 20:46","2001-06-05 20:14",200106,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.508,.508,"  ","v           ",2002-06-15
CO10,NV2980SW,"2001-06-05 20:14","2001-06-12 21:59",200106,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",2002-06-15
CO10,NV3313SW,"2001-06-12 21:59","2001-06-19 15:39",200106,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,454.600,-9.990,6.696,"  ","u           ",2002-06-15
CO10,NV3488SW,"2001-06-19 17:40","2001-06-26 20:55",200106,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,11.400,-9.990,.167,"t ","            ",2002-06-15
CO10,NV3586SW,"2001-06-26 20:55","2001-07-03 15:42",200106,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,728.600,16.510,16.510,"  ","u           ",2002-06-15
CO10,NV3817SW,"2001-07-03 16:04","2001-07-10 16:35",200107,4.940,10.100," ",.240," ",.021," ",.034," ",.027," ",.290," ",1.300," ",.070," ",.730,0,-9,774.800,14.732,14.732,"w ","            ",2002-06-15
CO10,NV4176SW,"2001-07-10 16:35","2001-07-17 16:10",200107,4.930,7.400," ",.060," ",.008," ",.008," ",.018," ",.170," ",.800," ",.050," ",.440,0,-9,1711.900,27.940,27.940,"w ","            ",2002-06-15
CO10,NV4852SW,"2001-07-17 16:11","2001-07-24 16:55",200107,4.430,23.800," ",.240," ",.025," ",.033," ",.069," ",.410," ",2.790," ",.170," ",1.430,0,-9,83.000,1.270,1.270,wa,"            ",2002-06-15
CO10,NV4598SW,"2001-07-24 16:55","2001-07-30 22:43",200107,4.770,10.500," ",.140," ",.008," ",.006," ",.017," ",.150," ",1.160," ",.060," ",.580,0,-9,1154.300,19.050,19.050,"w ","            ",2002-06-15
CO10,NV4831SW,"2001-07-30 22:43","2001-08-07 14:57",200108,4.730,9.800," ",.050," ",.005," ",.009," ",.014," ",.140," ",1.020," ",.040," ",.460,0,-9,1634.400,27.686,27.686,"w ","            ",2002-06-15
CO10,NV5099SW,"2001-08-07 14:57","2001-08-14 15:21",200108,4.910,7.700," ",.060," ",.006," ",.003," ",.004," ",.150," ",.820," ",.030," ",.380,0,-9,2465.500,39.624,39.624,"w ","            ",2002-06-15
CO10,NV5464SW,"2001-08-14 15:21","2001-08-21 19:58",200108,4.940,7.300," ",.050," ",.004," ",.021," ",.004," ",.170," ",.790," ",.050," ",.350,0,-9,1121.200,16.764,16.764,"w ","            ",2002-06-15
CO10,NV5517SW,"2001-08-21 19:58","2001-08-27 20:36",200108,4.800,10.000," ",.070," ",.007," ",.022," ",.015," ",.240," ",1.130," ",.060," ",.570,0,-9,304.900,3.810,3.810,"w ","            ",2002-06-15
CO10,NV5820SW,"2001-08-27 20:36","2001-09-04 16:40",200109,5.040,12.500," ",.310," ",.034," ",.039," ",.058," ",.560," ",1.850," ",.130," ",1.170,0,-9,889.000,14.732,14.732,"w ","            ",2002-06-15
CO10,NV6121SW,"2001-09-04 16:40","2001-09-11 17:05",200109,6.520,27.100," ",1.960," ",.204," ",.123," ",.361," ",1.180," ",4.760," ",.510," ",2.490,0,-9,150.700,-9.990,2.219,"w ","            ",2002-06-15
CO10,NV6390SW,"2001-09-11 17:05","2001-09-18 16:56",200109,5.260,5.500," ",.110," ",.013," ",.008," ",.031," ",.160," ",.670," ",.060," ",.410,0,-9,1452.000,22.606,22.606,"w ","            ",2002-06-15
CO10,NV6454SW,"2001-09-18 16:56","2001-09-25 17:50",200109,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",2002-06-15
CO10,NV6799SW,"2001-09-25 17:50","2001-10-02 17:30",200109,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,8.600,-9.990,.126,"t ","            ",2002-06-15
CO10,NV7252SW,"2001-10-02 17:30","2001-10-09 23:50",200110,5.270,3.900," ",.040," ",.004," ",.007," ",.009," ",.080," ",.330," ",.020," ",.230,0,-9,1253.100,20.320,20.320,"w ","            ",2002-06-15
CO10,NV7236SW,"2001-10-09 23:55","2001-10-16 17:39",200110,5.200,5.000," ",.060," ",.005," ",.014," ",.009," ",.050," ",.490," ",.020," ",.210,0,-9,502.900,11.430,11.430,"w ","            ",2002-06-15
CO10,NV7614SW,"2001-10-16 17:40","2001-10-23 16:45",200110,4.910,9.600," ",.240," ",.022," ",.016," ",.023," ",.190," ",1.570," ",.070," ",.530,0,-9,1035.000,16.510,16.510,"w ","            ",2002-06-15
CO10,NV7736SW,"2001-10-23 17:00","2001-10-30 16:15",200110,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",2002-06-15
CO10,NV8062SW,"2001-10-30 16:15","2001-11-06 16:50",200111,5.270,4.100," ",.060," ",.005," ",.012," ",.006," ",.070," ",.310," ",.030," ",.300,0,-9,1203.000,16.510,16.510,"w ","            ",2002-06-15
CO10,NV8369SW,"2001-11-06 17:05","2001-11-13 14:40",200111,5.150,6.400," ",.060," ",.005," ",.032," ",.124," ",.160," ",.490," ",.180," ",.580,0,-9,944.400,13.462,13.462,"w ","            ",2002-06-15
CO10,NV8494SW,"2001-11-13 14:45","2001-11-20 18:00",200111,4.550,15.300," ",.160," ",.012," ",.008," ",.010," ",.140," ",2.200," ",.060," ",.470,0,-9,155.800,2.286,2.286,"w ","            ",2002-06-15
CO10,NV8858SW,"2001-11-20 18:00","2001-11-27 17:20",200111,-9.000,-9.000," ",-9.000,<,-9.000," ",-9.000,<,-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1799.900,-9.990,26.511,"  ","u           ",2002-06-15
CO10,NV9098SW,"2001-11-27 17:20","2001-12-04 16:40",200112,-9.000,-9.000," ",-9.000,<,-9.000,<,-9.000,<,-9.000,<,-9.000," ",-9.000,<,-9.000," ",-9.000,0,-9,1253.500,-9.990,18.463,"  ","u           ",2002-06-15
CO10,NV9323SW,"2001-12-04 17:00","2001-12-11 16:45",200112,5.170,4.200," ",.030,<,.003,<,.003," ",.005,<,.020," ",.470," ",.020," ",.100,0,-9,251.500,-9.990,3.704,"w ","            ",2002-06-15
CO10,NV9579SW,"2001-12-11 17:00","2001-12-18 17:00",200112,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,19.100,-9.990,.281,"  ","v           ",2002-06-15
CO10,NV9829SW,"2001-12-18 17:15","2001-12-25 15:50",200112,4.650,15.100," ",.350," ",.029," ",.113," ",.113,<,.020," ",2.630," ",.240," ",.390,0,-9,123.500,2.286,2.286,"w ","            ",2002-06-15
CO10,NW0047SW,"2001-12-25 16:00","2002-01-01 17:15",200112,5.530,3.300,<,.030,<,.010,<,.010,<,.010," ",.140," ",.570," ",.060," ",.050,0,-9,33.100,.762,.762,wa,"            ",2002-06-15
CO10,NW0316SW,"2002-01-01 17:15","2002-01-08 17:15",200201,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",2002-06-15
CO10,NW0553SW,"2002-01-08 17:30","2002-01-15 18:00",200201,4.280,25.000," ",.020," ",.004,<,.003,<,.003," ",.020," ",3.310," ",.080," ",.300,0,-9,584.700,10.160,10.160,"w ","            ",2002-06-15
CO10,NW0847SW,"2002-01-15 18:15","2002-01-22 17:15",200201,4.560,15.300," ",.090," ",.014,<,.003," ",.066," ",.080," ",2.450," ",.110," ",.240,0,-9,339.000,7.620,7.620,"w ","            ",2002-06-15
CO10,NW1135SW,"2002-01-22 17:15","2002-01-29 16:30",200201,5.320,4.800," ",.160," ",.013," ",.006," ",.028," ",.080," ",.890," ",.040," ",.180,0,-9,179.200,-9.990,2.639,"w ","            ",2002-06-15
CO10,NW1345SW,"2002-01-29 16:30","2002-02-05 17:50",200202,4.940,6.500," ",.050," ",.006,<,.003," ",.016,<,.020," ",.980," ",.040," ",.010,0,-9,179.700,3.810,3.810,"w ","            ",
CO10,NW1463SW,"2002-02-05 17:50","2002-02-12 17:10",200202,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,NW1818SW,"2002-02-12 17:25","2002-02-19 17:30",200202,4.900,11.700," ",.170," ",.011," ",.003," ",.033," ",.050," ",1.570," ",.040," ",.190,0,-9,186.600,3.810,3.810,"w ","            ",
CO10,NW1982SW,"2002-02-19 17:45","2002-02-26 17:15",200202,5.830,8.600," ",.530," ",.057," ",.031," ",.324," ",.170," ",2.020," ",.170," ",.670,0,-9,185.300,7.874,7.874,"w ","            ",
CO10,NW2208SW,"2002-02-26 17:30","2002-03-05 16:45",200203,5.500,5.800," ",.150," ",.015,<,.012," ",.065," ",.200," ",1.260," ",.060," ",.160,0,-9,27.600,1.016,1.016,wa,"            ",
CO10,NW2638SW,"2002-03-05 17:00","2002-03-12 17:47",200203,5.630,6.300," ",.450," ",.039," ",.020," ",.041," ",.120," ",1.690," ",.050," ",.320,0,-9,1395.100,32.258,32.258,"w ","            ",
CO10,NW2738SW,"2002-03-12 18:00","2002-03-19 18:45",200203,5.730,5.000," ",.340," ",.028," ",.016," ",.063," ",.100," ",.980," ",.110," ",.240,0,-9,307.200,7.366,7.366,"w ","            ",
CO10,NW3081SW,"2002-03-19 18:45","2002-03-26 16:15",200203,5.580,3.200," ",.090," ",.008," ",.021," ",.014," ",.050," ",.370," ",.040," ",.090,0,-9,128.700,3.302,3.302,"w ","            ",
CO10,NW3227SW,"2002-03-26 16:30","2002-04-02 16:15",200203,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,NW3605SW,"2002-04-02 16:30","2002-04-09 16:15",200204,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,NW3739SW,"2002-04-09 16:30","2002-04-16 16:00",200204,5.710,3.700," ",.160," ",.011," ",.016," ",.015," ",.080," ",.220," ",.030," ",.130,0,-9,680.700,-9.990,10.026,"w ","            ",2003-06-19
CO10,NW3932SW,"2002-04-16 16:30","2002-04-23 15:15",200204,6.600,9.400," ",1.190," ",.075," ",.052," ",.061," ",.130," ",.700," ",.060," ",.460,0,-9,251.700,-9.990,3.707,"w ","            ",2003-06-19
CO10,NW4239SW,"2002-04-23 15:30","2002-04-30 19:56",200204,6.210,7.100," ",.510," ",.041," ",.027," ",.032," ",.270," ",.960," ",.070," ",.560,0,-9,817.700,-9.990,12.044,"w ","            ",2003-06-19
CO10,NW4455SW,"2002-04-30 19:56","2002-05-07 15:25",200205,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,NW4751SW,"2002-05-07 15:25","2002-05-14 15:20",200205,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,12.700,-9.990,.187,"t ","            ",2003-06-19
CO10,NW5110SW,"2002-05-14 15:45","2002-05-21 16:10",200205,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,NW5248SW,"2002-05-21 16:30","2002-05-28 16:20",200205,5.180,7.700," ",.280," ",.027," ",.020," ",.027," ",.060," ",1.360," ",.080," ",.170,0,-9,98.400,-9.990,1.449,"w ","            ",2003-06-19
CO10,NW5485SW,"2002-05-28 16:40","2002-06-04 16:50",200206,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,8.400,.000,.000,"d ","            ",
CO10,NW5655SW,"2002-06-04 17:45","2002-06-11 17:30",200206,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,32.800,1.270,1.270,"  ","c           ",
CO10,NW5927SW,"2002-06-11 17:35","2002-06-18 17:30",200206,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,NW6193SW,"2002-06-18 17:45","2002-06-25 17:40",200206,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,17.900,-9.990,.263,"  ","vc          ",
CO10,NW6639SW,"2002-06-25 17:40","2002-07-02 18:20",200206,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,9.100,-9.990,.134,"t ","            ",
CO10,NW6856SW,"2002-07-02 18:20","2002-07-09 17:00",200207,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,979.800,17.780,17.780,"  ","c           ",
CO10,NW6979SW,"2002-07-09 17:30","2002-07-16 18:15",200207,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-9.990,.000,"d ","            ",
CO10,NW7205SW,"2002-07-16 18:15","2002-07-23 17:10",200207,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-9.990,.000,"d ","            ",
CO10,NW7433SW,"2002-07-23 17:10","2002-07-30 17:30",200207,5.590,3.700," ",.100," ",.009," ",.004," ",.012," ",.160," ",.480," ",.030," ",.190,0,-9,587.600,8.890,8.890,"w ","            ",
CO10,NW7707SW,"2002-07-30 17:30","2002-08-06 17:20",200208,4.990,8.000," ",.110," ",.009," ",.014," ",.011," ",.240," ",1.010," ",.040," ",.500,0,-9,763.200,11.430,11.430,"w ","            ",
CO10,NW8189SW,"2002-08-06 18:15","2002-08-13 21:00",200208,4.850,9.000," ",.060," ",.006,<,.003," ",.009," ",.110," ",.880," ",.030," ",.460,0,-9,880.800,12.700,12.700,"w ","            ",
CO10,NW8237SW,"2002-08-13 21:15","2002-08-20 17:00",200208,5.410,6.400," ",.230," ",.022," ",.044," ",.060," ",.240," ",.780," ",.090," ",.560,0,-9,360.100,5.080,5.080,"w ","            ",
CO10,NW8513SW,"2002-08-20 17:00","2002-08-27 16:20",200208,5.850,8.800," ",.330," ",.044," ",.025," ",.075," ",.340," ",1.170," ",.120," ",.730,0,-9,919.300,12.700,12.700,"w ","            ",
CO10,NW8871SW,"2002-08-27 16:45","2002-09-03 21:08",200208,5.460,9.400," ",.330," ",.033," ",.041," ",.070," ",.500," ",1.660," ",.130," ",.820,0,-9,160.600,3.302,3.302,"w ","            ",
CO10,NW9013SW,"2002-09-03 21:08","2002-09-10 17:12",200209,4.970,7.400," ",.080," ",.005," ",.005," ",.010," ",.180," ",.780," ",.030," ",.510,0,-9,1224.800,-9.990,18.040,"w ","            ",
CO10,NW9404SW,"2002-09-10 17:12","2002-09-17 17:55",200209,5.310,4.800," ",.070," ",.005,<,.003," ",.005," ",.170," ",.700," ",.020," ",.210,0,-9,1009.800,-9.990,14.874,"w ","            ",
CO10,NW9633SW,"2002-09-17 17:57","2002-09-24 18:03",200209,5.620,4.100," ",.150," ",.014," ",.010," ",.019," ",.160," ",.590," ",.030," ",.210,0,-9,1203.500,-9.990,17.727,"w ","            ",
CO10,NW9849SW,"2002-09-24 18:03","2002-10-01 17:31",200209,6.110,5.600," ",.450," ",.026," ",.026," ",.036," ",.190," ",.890," ",.080," ",.410,0,-9,3065.700,-9.990,45.156,"w ","            ",
CO10,NX0104SW,"2002-10-01 17:32","2002-10-08 18:00",200210,5.320,5.100," ",.090," ",.008," ",.020," ",.043," ",.150," ",.350," ",.060," ",.510,0,-9,448.200,7.112,7.112,"w ","            ",
CO10,NX0329SW,"2002-10-08 18:00","2002-10-15 18:34",200210,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,NX0761SW,"2002-10-15 18:35","2002-10-22 17:32",200210,4.320,26.400," ",.220," ",.020," ",.017," ",.024," ",.130," ",4.400," ",.130," ",.360,0,-9,21.100,-9.990,.310,wa,"            ",
CO10,NX0910SW,"2002-10-22 17:33","2002-10-29 17:27",200210,5.000,5.800," ",.030," ",.003," ",.006," ",.013," ",.060," ",.530," ",.030," ",.280,0,-9,1743.900,-9.990,25.687,"w ","            ",
CO10,NX1259SW,"2002-10-29 17:29","2002-11-05 21:08",200211,4.660,15.100," ",.160," ",.020," ",.027," ",.069," ",.290," ",2.330," ",.100," ",.660,0,-9,813.400,-9.990,11.981,"w ","            ",
CO10,NX1454SW,"2002-11-05 21:09","2002-11-12 18:34",200211,5.270,3.200," ",.040," ",.003," ",.010," ",.011," ",.030," ",.290," ",.020," ",.120,0,-9,1895.800,-9.990,27.924,"w ","            ",
CO10,NX1792SW,"2002-11-12 18:36","2002-11-19 17:39",200211,4.960,6.600," ",.020," ",.014," ",.034," ",.019," ",.030," ",.930," ",.100," ",.050,0,-9,199.800,-9.990,2.942,"w ","            ",
CO10,NX2239SW,"2002-11-19 17:41","2002-11-26 17:21",200211,4.850,8.800," ",.100," ",.007," ",.006," ",.021," ",.090," ",1.450," ",.040," ",.190,0,-9,417.200,-9.990,6.145,"w ","            ",
CO10,NX2264SW,"2002-11-26 17:22","2002-12-03 19:36",200211,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,8.700,-7.000,.127,"t ","            ",
CO10,NX2546SW,"2002-12-03 19:38","2002-12-10 21:04",200212,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,NX2797SW,"2002-12-10 21:08","2002-12-17 17:41",200212,5.290,2.600," ",.040," ",.003," ",.003," ",.006,<,.020," ",.240," ",.010," ",.080,0,-9,798.400,11.430,11.430,"w ","            ",
CO10,NX3066SW,"2002-12-17 17:44","2002-12-24 18:44",200212,5.410,2.700,<,.010," ",.003,<,.003,<,.003," ",.020," ",.010," ",.010," ",.070,0,-9,622.900,-9.990,9.175,"w ","            ",
CO10,NX3193SW,"2002-12-24 18:46","2002-12-31 17:06",200212,5.350,3.000," ",.010,<,.003,<,.003,<,.003," ",.030," ",.220," ",.010," ",.030,0,-9,117.800,1.270,1.270,"w ","            ",
CO10,NX3542SW,"2002-12-31 17:08","2003-01-07 16:48",200301,5.290,3.600,<,.010,<,.003,<,.003,<,.003,<,.020," ",.160," ",.010," ",.060,0,-9,386.200,6.350,6.350,"w ","            ",
CO10,NX3847SW,"2003-01-07 16:50","2003-01-14 16:19",200301,5.030,5.300," ",.020," ",.004,<,.003,<,.003," ",.060," ",.440," ",.020," ",.240,0,-9,317.700,7.620,7.620,"w ","            ",
CO10,NX3969SW,"2003-01-14 16:23","2003-01-21 19:29",200301,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-9.990,.000,"d ","            ",
CO10,NX4287SW,"2003-01-21 19:36","2003-01-28 18:05",200301,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,18.400,-7.000,.127,"t ","            ",
CO10,NX4534SW,"2003-01-28 18:08","2003-02-04 17:56",200302,6.510,8.000," ",.820," ",.048," ",.023," ",.042," ",.070," ",.490," ",.030," ",.220,0,-9,310.000,7.620,7.620,"w ","            ",
CO10,NX4685SW,"2003-02-04 17:59","2003-02-11 18:02",200302,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,NX5004SW,"2003-02-11 18:06","2003-02-18 15:53",200302,5.110,4.200," ",.020," ",.003," ",.004," ",.006," ",.070," ",.430,<,.010," ",.180,0,-9,1851.100,33.020,33.020,"w ","            ",
CO10,NX5418SW,"2003-02-18 15:57","2003-02-25 17:28",200302,5.520,3.000," ",.100," ",.011," ",.003," ",.039," ",.060," ",.420," ",.040," ",.150,0,-9,1151.500,24.130,24.130,"w ","            ",
CO10,NX5717SW,"2003-02-25 17:29","2003-03-04 16:53",200303,5.250,3.400," ",.020," ",.003,<,.003,<,.003," ",.020," ",.340," ",.010," ",.050,0,-9,701.300,15.240,15.240,"w ","            ",
CO10,NX5938SW,"2003-03-04 17:02","2003-03-11 16:14",200303,5.260,5.000," ",.070," ",.007," ",.008," ",.035," ",.120," ",.790," ",.030," ",.240,0,-9,286.200,6.350,6.350,"w ","            ",
CO10,NX6142SW,"2003-03-11 16:21","2003-03-18 21:28",200303,5.450,2.800," ",.050," ",.004,<,.003," ",.009," ",.080," ",.230," ",.020," ",.110,0,-9,354.500,6.350,6.350,"w ","            ",
CO10,NX6382SW,"2003-03-18 21:30","2003-03-25 18:37",200303,5.510,3.900," ",.080," ",.005," ",.007," ",.013," ",.140," ",.540," ",.020," ",.200,0,-9,380.400,5.080,5.080,"w ","            ",
CO10,NX6658SW,"2003-03-25 18:41","2003-04-01 15:01",200303,6.780,11.800," ",1.540," ",.130," ",.035," ",.098," ",.160," ",.750," ",.050," ",.730,0,-9,325.700,7.620,7.620,"w ","            ",
CO10,NX6839SW,"2003-04-01 15:03","2003-04-08 18:07",200304,5.960,3.900," ",.310," ",.025," ",.010," ",.036," ",.100," ",.680," ",.060," ",.250,0,-9,673.300,12.700,12.700,"w ","            ",
CO10,NX7280SW,"2003-04-08 18:10","2003-04-15 17:49",200304,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,NX7484SW,"2003-04-15 17:52","2003-04-22 16:59",200304,5.930,4.500," ",.260," ",.020," ",.008," ",.022," ",.110," ",.330," ",.030," ",.340,0,-9,1103.100,15.240,15.240,"w ","            ",
CO10,NX7725SW,"2003-04-22 17:03","2003-04-29 16:46",200304,5.930,5.300," ",.450," ",.044," ",.019," ",.068," ",.100," ",.400," ",.080," ",.590,0,-9,340.500,10.160,10.160,"w ","            ",
CO10,NX8040SW,"2003-04-29 16:49","2003-05-06 16:09",200305,6.000,3.000," ",.220," ",.018," ",.013," ",.019," ",.090," ",.280," ",.030," ",.130,0,-9,1355.000,25.400,25.400,"w ","            ",
CO10,NX8584SW,"2003-05-06 16:12","2003-05-13 17:24",200305,6.260,7.500," ",.870," ",.061," ",.037," ",.050," ",.160," ",1.080," ",.080," ",.350,0,-9,456.500,7.620,7.620,"w ","            ",
CO10,NX8586SW,"2003-05-13 17:26","2003-05-20 21:23",200305,5.230,4.600," ",.050," ",.005," ",.010," ",.008," ",.160," ",.470," ",.030," ",.280,0,-9,1144.000,16.510,16.510,"w ","            ",
CO10,NX8686SW,"2003-05-20 21:27","2003-05-27 17:59",200305,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,4.500,-7.000,.127,"t ","            ",
CO10,NX8903SW,"2003-05-27 18:01","2003-06-03 18:47",200305,5.280,6.600," ",.240," ",.028," ",.027," ",.030," ",.220," ",.810," ",.050," ",.630,0,-9,669.600,-9.990,9.863,"w ","            ",
